segment_id,순위,이름,이용자수,누적기록,거리_km,경사,시작_위도,시작_경도,끝_위도,끝_경도,경로
21075336,634,미성아파트 산책로,88,3206,0.58,0.1,37.617408,127.067122,37.622316,127.066087,ilrdFcqxeWFF?NFHFNB@DH@RRZLAPHHRXXFNRARN`@??b@Xv@\Pt@x@ND@DLDFCBIHJPAD@FH?FB@CF?BBAP??@D@?JDDCVCB@VDH?RGPBJ?ACABFCDI@FDA@JNEDAL@BADBTHLZNFNHL^Hh@VHHBLEN\^NLRVFRB\DFE@B?NLTZAVKFCDFFTd@JFEDPDFB@JCPBDGL?NETEJILITYXMVC??TGP@LBJTZb@XD@HLJ?NRDHCRHHH\HJPf@@LAFVPFJABFHIX
29574647,635,노온정수장트랙,87,2926,0.45,-0.1,37.447061,126.856795,37.447021,126.856813,y~tdFghxeWHWP?JMREPKHSPKf@ELKPABUPCREJQPER?PIb@KP?PKNAP@^UR?FWOSEOCUNSGGPS?OAID[LBQ[KK@HAEFMNO?SD?VRH@@ADWJOJEJ?RIJW~@WFM
21884653,636,삼육대 트랙(@y0_hee),87,2604,0.75,-0.1,37.641797,127.107493,37.641792,127.10752,ghqdF{gzeWODONKCMJCJKCWD_@VIL_AF_@LK@UG]Ja@AUJIAc@LI?UHWG_@NIEK@}A\SHYX]@AHYDIFK?SDGJKDUAOFUDOBY?o@JSRIBINKFaANSAUIKYKIIOUMSEKO]GIBKAEIMGGFS?KCS@CGWGAFILm@XMFECUZMUCPQJEAEDIEGAGJEAIH[F?HIJ?DEACEG@MSECMPKAM@KDUEK@OEE?KUG?EBMME@KGE@EAQBAEWSE@AGGAEGE?GISEIUKK
21739532,637,백석축구장,85,1031,2.51,0.2,37.648661,126.795028,37.647616,126.794443,qzrdFmbefW[r@J^b@VfA`@\PKh@Cn@Rh@^ZTb@Pl@BR_@XMh@XZd@Pb@JBA\f@Cn@T^?NSp@D\Bn@Kd@BHHDN?K\FLa@RMXPA`@Kd@JlAJf@Jb@Ld@O`@YjAGjAYd@?DH?t@YhCc@`AIXIj@?n@H~AYvDWd@_AvEa@rAY`Bs@fA
6377278,638,Segment,84,103,0.33,16.5,37.458776,126.927794,37.460856,126.925653,mpsdFkxafWQTALUJYBGAKAYOCDMBe@VECJ@?CHEMLKNa@CBB]z@?BuAVMWUDAJGDGHK@IEKHK?OGKBKFU@AIKKWRI@GMQAGEQL@@QJUHKH?A]f@[JINQ@MDUR?FCEICa@\CP@FEP@XKH@FELATDNEBEf@KHCH?LBJAFBFb@_@ULGJG@En@GTICi@VIAMDEFIDG?GRS@ICMRAAMBAFCBIAGHIDEFENKIGD?DC?[j@CBEA?BGDE\IJE?GJIAILG@MFCBALAAINKAGJMFY@FHCFIBQCGBM?IGMCCNE?INQHORQ@GZGACDCNGCU@CDBHEPOAEB?EIO}@bA@DSLULGXQAEDANIDEEMB?F_@\g@BcAHEC?GECO@UUEBEAEIc@YSKCEg@SE@INM@QPKP?H[CONECAZQEKRG@KPAD@BIHMDIODPGI?DNPAFMGCGOAAVEJ?JKCAAGHJVADICQDGCFTABBDE?GCGV
28464755,639,반바퀴,84,814,2.71,-0.2,37.622967,127.099246,37.623013,127.099169,i~tdF}t~eWBAGAGDMJAFBFVA?@BrAM~@DL?NCHHH?HKNKd@WTARGNKHBLCXDD
22924637,640,진옥자전거캠프-부천순환둘레길(안의골-거마산)(JOBC),83,104,0.64,21.5,37.460863,126.767528,37.466239,126.765993,kqqdFgu_fWYKa@CIFOb@BGOJBDD@HANIGSa@Ue@Iq@G}AGK@k@RQBOTGf@ANHxBAf@EROXMP_@TaBHs@L[LKL?ZHPTX@XHZ?z@IZAd@Xl@FRJr@Dd@BJCRQXCr@@N
20559240,641,봉제산점심메인업힐,83,507,0.37,10.2,37.546764,126.856932,37.549184,126.856805,ouqdFugbfWSzPB|BWrEV`ApAw@p@[~@Et@Nb@r@EbAV|@EbAY`AA|@LZ@VGt@Sb@Gh@?Fm@^Y?CC@E?FBCAEEBD??DBEGH
32050839,642,디지털로 400m 질주,81,148,0.43,-0.1,37.493894,126.904773,37.496705,126.907976,ietdF{jefWPATMXCJKDUDCPFXKRDDADIHCF@PIPCJGJ@HGN?JBV?TBJW?MKKSMGK?QJQDSh@_@FCB@BC`@Jl@KFMHGBw@DQFDVb@HB`@MPQJALYTM`@GDCP?BIDAX?NEN?JF@DWb@AFHZJNBHER@JCVJf@
21610694,643,삼육대 트랙,81,1694,0.87,0.0,37.641801,127.107578,37.641738,127.107597,cbrdF_cdfWY|@EdAa@~Ac@v@]h@EXh@r@?dAUhAa@v@IpAEdAKh@Wz@Av@D_AQ`AIbA_@x@Yz@X|@p@Zr@^pAvAx@Ll@a@PCXDDVNd@l@h@
36715196,644,부천 중앙공원 13바퀴.by 심마루,79,401,20.28,0.0,37.501066,126.768352,37.50112,126.768477,gfudFioefWJNJHBh@LJNFVRV\R\PLD?PKBEHGNQ^MFmBDUX[D_@XMFINAJEL?XFB@BFJBJAFDH?@CPDHEPBTLH?^Hn@FLEX@NID@JSBED?EEBKF@BHCBE?AM?H?KD?CHDABCCEE?DJXF\h@D@DTN\JLBHANPt@\t@FZ
11789643,645,Hospital Road,79,829,0.29,-0.4,37.512089,126.832608,37.51429,126.831164,wivdFeaefWDRBDF@?@CHAV\f@XN^ZB@PLb@`@D@\Q\?VGL@JDDDD?HDR@LDHJHZL@DFF@BBP@t@v@^NN@FGLBPJPBTABCHU@SN_@FKp@WJSHCLW^W\]\ANDNH^@ROJCf@ZHBJJN@NDNJ\B
21075363,646,미성아파트 산책로 리버스,79,3176,0.63,-0.1,37.622378,127.066041,37.617123,127.0672,sasdFy}_fWGDYDUAMFa@DOHa@JKHEJIZOJEHOJCHOH]BADQBONWH]\eB~@YBMCWRIJEXJREHCNMJq@ZC?WEGGUGMAOCM@OAWYSCDRKNM@MAMDECI@KAa@KOKOECGGAIMKGa@?]PWLKNSNGPGF?ZDPAFSFEAE@KDSRUBUJMBBA@BD?ABB?EGLUCFANSMs@To@^YJYV]Fi@j@WJGj@Nv@CHe@FUNYAI@GCECQY_@BOCM?e@PWPYGOQCIEC@]ISQMKAYUG?KGWG]@QAw@PKCOMUGE?GDKEW@ME_@RSP[LKJYFIF@FGKDGAEACADAI@@C?CABDD@@HHKCH@CAGAB@I?ZOHAJBHA`@BTEPFN@RJFHTIFEJIBAIEA@CPG@?@B?NFRD?@BGR@f@JNN?L^FDHP@LX~@FDLXTJHJF?HHRHHPB@@ABDDB@F
26911452,647,진옥자전거캠프-청계산(쉼터-옥녀봉)(JOBC),78,112,0.77,18.4,37.441252,127.030312,37.439254,127.035804,w{vdFebjfW^UTGVUVKHIVCb@YPEDINKd@Gb@UNM`@GjBm@r@Ql@G|@c@^Yf@Yf@Sh@KZQTU^e@Tg@b@uA^{BB_@h@sB\}@\i@XUv@a@b@[^Of@GL?nAWjAEb@IxAm@ZSPShCqBVIJIh@Mt@g@b@e@h@{@~@qBTo@EF
22168502,648,Sangam TR-Autumn Course,76,215,10.02,0.0,37.569516,126.898562,37.569988,126.898421,evqdF{fffWHHD@PA`AHNALGNSHUZe@BK?KMQg@SYI[UYEMHQ^[pAAR?T
26381167,649,진옥자전거캠프-북한산우이령길(고현탐방로-석굴암)(JOBC),76,82,2.81,6.7,37.699236,126.975369,37.694944,126.994192,wnsdFqnmfWhB_BrAqAv@aAdD_D\Yv@_Aj@a@b@k@|@o@f@k@d@[XY
26593248,650,진옥자전거캠프-청계산(상적동-갈림길쉼터)(JOBC),75,100,0.8,16.3,37.427453,127.067574,37.429679,127.05971,}dudFmeifWAA?@_@HGFKACCLC?JS?KG@@]a@PMPCHUNUA[DOX]\UFQPQ?@AKJB?EHAHEJULML?RF^?DCL]Za@`@MNM?BBCZCLDCALLBCC?D@l@?^GPGH@R?t@i@DBb@KTOLO@@FGt@UBGHBbAFRKIF
30528360,651,꽃향기 basic course,73,1193,4.13,0.0,37.605727,126.893095,37.60586,126.893255,a{sdFuvjfW?JFH?DJNNZ`@l@P`@Rn@DBH?@BDJ?`@DNBLADVZB?LHD^Jb@NL@LTr@RXRd@Zt@AB
32580569,652,봉화산 동행길 봉수대공원 ~ 정상,73,462,1.37,6.7,37.607096,127.091172,37.608202,127.087362,svrdF{dnfWmAxAeA~@G@WXOXYZSHKHGNUN}@|@m@d@}@z@a@f@y@z@OFi@`@WZs@n@mAv@i@j@_@P{AfBo@h@a@d@[Pk@j@q@d@YX_Aj@SXqAbAKLi@XYT]dAWb@i@xAWj@Ob@OXa@rAa@x@OPGZWd@Y^]t@g@b@[`@cBvAMPGPkAnAcAtBIV[j@]z@EB
10643253,653,CCW Lap,73,726,0.35,-0.0,37.631352,126.832389,37.63133,126.832418,iesdF}ttfWOH_@JKAMB[?YH_@@IDO@IJWFk@Dc@Cm@Rc@@s@PWH]Za@Ba@J[@[D_@Tm@Fu@Xy@N]HK@WJQBSPSFQNc@R_@JAF_@LISAOMc@@OGg@OMBFPC?_@CM@G\f@?s@ESEw@D@EEAEMMWk@o@[I?OCIEcAMe@UUUc@Uc@i@Ug@EQAQEa@CG][u@y@IE]Ia@?{@Wq@D
13207059,654,광명동굴 가는길 동측,72,346,0.86,12.3,37.430166,126.875072,37.425465,126.870901,qnrdFmusfWi@yACc@G_@CCEOEs@WmBa@uB[sASiBK]BKEC@QGy@CQQ[Ic@Ai@B_AFe@Lm@L]H_@h@wAHa@PUBSRMF[Rg@Ng@Hk@`@wATk@z@gD|CmId@{ALU
6377278,655,Segment,72,432,0.7,7.4,37.604624,127.014733,37.610194,127.015326,{ptdFkbsfWe@AUNSVG`@?\D\LNNJf@LlCXPAPETQNY?cACQCGUOcBSQE}@O
30460539,656,구공수언덕400M,70,700,0.4,-7.3,37.478957,126.773211,37.475998,126.770773,cdudF_dpfWn@oApAuAb@QrBIhAMh@Ad@EfA[`@S`Ao@hAa@jAYl@JbAa@~@s@Za@nAeBh@o@h@aAX_@Z[r@eA\a@rAgBTg@p@cAZa@r@s@r@m@dBaA^O|KkCvCu@nHqA~BQjLElACd@G
7128822,657,"Eungam 2(i)-dong, Nokbeon-dong & Hongje-dong",70,156,1.8,-2.5,37.587864,126.928764,37.594344,126.937438,ybsdFwqpfWEBXGHKF?VUPGJEF@FIF?JEJ?XS?EdAa@n@Mb@@`@RbABp@Nv@?TFjBT`A]XQb@Mf@IZ?HELBFAXQn@k@H?NIPC\EN@?G
26678746,658,진옥자전거캠프-청계산(대공원등산로입구-과천매봉-대공원)(JOBC),69,154,4.39,-0.1,37.430087,127.005813,37.430209,127.005792,wcrdFoxpfWGDG@a@RKHYFSHYBe@JuAl@MNQH_@HwAQqAUYIy@IqAQc@FaA`@YDg@Bu@XGFQJa@Hi@V
3480950,659,경춘로24번길 40 1 Climb,69,184,1.36,4.5,37.600778,127.135085,37.600507,127.120457,ersdFeiqfWWRsAp@YR_@^{BbDgAvAaA`Bg@n@]\c@f@yAxBy@~@WTqBtAi@Ve@LkB`@e@Fo@BaF|@u@VeAh@aAp@i@d@_AbA]l@kClCi@r@eCxCmBjByApAy@f@u@\cA^a@VUF{@Jc@LgAx@
11346988,660,용마산9시방향 정상까지 달리기!! 울고싶은 경사도,68,140,0.66,34.0,37.57729,127.090362,37.571371,127.09566,eyqdFgyufWHBr@^`C|@`@T`@\`@LjAl@pAx@
27379209,661,황금산_깔딱_2,68,311,0.39,12.0,37.604671,127.159436,37.606013,127.163073,m}tdFcxsfWI[WUc@Ks@WkADy@@KBKDEJUvAELQPQLaAl@
26736389,662,진옥자전거캠프-청계산(옛골-이수봉갈림길)(JOBC),66,85,1.04,6.8,37.428342,127.070777,37.422316,127.063164,gtqdFa`ufWJHj@IL@^Ad@FTCZGTAt@FNDd@CZDZEDEeAGQB}@@I@YLWDs@Im@?O@[EQD
19478921,663,북한산 자락길 (완전 개통),66,251,4.06,-0.6,37.59496,126.942796,37.596786,126.952843,mbtdFmdwfWTi@?w@O[MMOGQCMBWHsAjAa@`@QTGPCR@f@Pb@XTLBL@JCLIxBoBXc@Dc@Ko@IOSO]GO@a@PoBhBSd@?l@Nf@`@Vh@BDCxBoBVWDMDk@AQKc@QQKGe@Ac@RcBzAWXGNEP?ZJj@TXLDd@@^Q`BwAZ_@Jc@?SMm@]_@g@Cc@T_@ZiAdAWb@CH?l@Rf@h@XN@ZGbCaCL]Bc@CYKW[Yg@Ac@TsBhBILIb@Dl@Td@DBb@L\E^[bB{ARe@BQA[Mk@EG_@Se@@a@XuArAUVSb@At@Td@`@Rd@A^YlBiBRe@Ao@Qi@a@Ug@Dc@VsAnAc@j@Gt@@HVj@d@T^A\WjBgBP]Bk@E[GOa@]g@?a@Rm@h@eA~@OZCN?ZPj@PPJFf@D^SzAwAb@m@Hc@AQOk@c@UWAUBa@Ve@`@k@f@[^Op@Hl@LTJHb@Lb@IVQdBgBPg@?o@Sg@a@OW?SDcAx@iAhAKh@Hl@RXRNZDL?LEh@c@`AaAZ]FMHo@Mk@WUUGWAe@RiBfBYb@Cl@Nf@ZXb@HFAXKhBeBZ_@FQBm@Ok@CGa@Qa@AGBa@T_BzA[`@ENAPB\Rd@^V\DFAb@Sx@u@v@y@N_@BYGa@Q_@KKe@Ke@Hu@n@
9675332,664,시청-도로,66,249,0.97,11.5,37.594151,127.126374,37.59336,127.117401,gvrdFqawfWs@{AuAeC?HXj@fAbBXn@F^D@A[Sm@qB}DUm@W{AKuBiAuFa@gDUq@yBsD_@a@yBsAyIgEcBcAWIM?g@@KBQN}@nAuAlCUrAGr@Mt@Ez@OdAUr@QbAO`@[fBEr@Fv@T`Av@hFNh@Vb@hAvAd@v@lCnGTj@V~@b@pBlB`Hp@hCl@fBh@jA^VnClAf@CtAuA\U\?^^rBpC~CvEl@r@zAr@hBbA`@HL?f@I`@]dAcBnAgCRm@Ry@\eEXsBRaA\cALe@?OOsBAs@J_DAOEUMc@S[WYw@a@S?a@Na@Rs@l@y@x@a@RE?IGa@s@iA_CoBgD
21711388,665,보마코스 1.8K,65,2181,1.78,0.0,37.491711,126.92013,37.491757,126.920049,mbtdFmdwfWTi@?w@O[MMOGQCMBWHsAjAa@`@QTGPCR?R@RFRNTRNLBL@JCLIxBoBXc@Dc@Ko@IO[Q]EG@a@PcB|AKJSd@?l@Nf@`@Vh@B`Aw@tAsADMDk@AQKc@QQKGe@Ac@RcBzAWXGNEP?ZJj@HLPLFBd@@^Q`BwAZ_@Jc@?SMm@]_@g@Cc@T_@ZiAdAWb@CH?l@Rf@h@XN@ZGbCaCL]Bc@CYKW[Yg@Ac@TsBhBILIb@Dl@Td@DBb@L\E^[bB{ARe@BQA[Mk@EG_@Se@@a@XkBjBSb@At@Td@`@Rd@A^YlBiBRe@Ao@Qi@a@Ug@Dc@V_BzA[f@Cl@@HVj@d@T^A\WjBgBP]Bk@E[GOa@]g@?a@RqAhA
38148692,666,정발산둘레길_Maru,65,376,3.44,0.0,37.664442,126.776282,37.664374,126.776282,ovudF_tzfWl@UBElA_@TSl@w@^_@b@Yx@]NI^@@Bl@M\c@Hk@PQ~@Sb@L~@d@RFz@f@bA\`@V\^l@b@dAZXPXLXFx@ZvBpA`@`@d@T`Cv@\B`@K^Db@Ab@JV@`@Pb@Jf@BlAMh@W`@Wb@Mh@a@NARJ|@t@t@jAx@hA~BxD|@~@fAt@d@HdBz@RB@C@KAGm@g@m@Wg@[e@MQI_@Y]]cB{BmByCcAyAa@UKCe@Bg@L?FaAd@c@Nc@^WJc@Ae@M_@Qk@G{AIg@Cc@HiABkAe@ESk@Wm@a@[Oc@EiAu@mAi@a@o@w@y@oCuA_BgA_@b@a@AOF[`@YB[Jq@XwBSy@Qo@Ej@hAg@FKAo@F]TOn@Kz@[b@c@NaAJe@N_@Wg@B]k@_@c@Gs@Qs@uAcBQi@Kk@[]Uk@Mk@Ug@Wc@Qe@?q@COk@wBg@sAU}@Qm@eA_CMi@Kq@GiA?cBC[SaBOk@GWq@eAo@y@k@l@GLz@z@L`@AFMAADPn@j@tALl@JHCt@B\N`ABt@BPNh@`AtBLj@?FHl@Rp@bAtCNr@\ZB^Rf@Nn@Ph@CF^dATd@rAhBn@h@AAA@^`@^XbAf@PC@DG@ED
15088931,667,canal parkway oob,64,102,7.72,-0.2,37.500283,127.072385,37.500216,127.073746,g|vdFiuxfWTv@D^D@TEZC\?HECM\UAIEC?MEGIAGKi@Ga@KYQC@Dd@BHDBFz@DRAFF@\Et@DTJEECUHQBUKIEm@Ik@a@a@q@OM@UAGBELC\?l@Jb@LhARBVG\Eb@JBEGKJq@ICB]I}@GOAQS[IAS@]BIFCDIPAZ@h@FT
17335762,668,The way up,64,205,0.92,3.8,37.586618,127.02759,37.592222,127.026506,mbtdFmdwfWTi@?w@O[MMOGQCMBWHsAjAs@v@GPCR@f@FRHNXTRDRCTOpBiBT[FY@QKo@IOSOUEW?a@PoBhBSd@?l@Nf@`@Vh@B`Aw@tAsADMDk@AQKc@QQKGe@Ac@RcBzAWXGNEP?ZJj@HLPLFBd@@^Q`BwAZ_@Jc@?SMm@]_@g@Cc@T_@ZiAdAWb@CH?l@Rf@h@XN@ZGbCaCL]Bc@CYKW[Yg@Ac@TsBhBILIb@Dl@Td@DBb@L\E^[bB{ARe@BQA[Mk@EG_@Se@@a@XkBjBSb@At@Td@`@Rd@A^YlBiBRe@Ao@Qi@a@Ug@Dc@V_BzA[f@Cl@@HVj@d@T^A\WjBgBP]Bk@E[GOa@]g@?a@RsBhBOZCN@d@JXTXJFf@D^SzAwAb@m@Hc@AQOk@c@UWAUBa@Ve@`@k@f@[^Op@Hl@LTJHb@Lb@IVQdBgBPg@?o@Sg@a@OW?SDcAx@iAhAKh@Lt@NPRNZDL?LEh@c@`AaA^c@BGHo@Mk@WUECWEO?e@R_@\iAhAYb@Cl@Nf@ZXb@HFAXKhBeBZ_@FQBm@Ok@CGa@Qa@AGBa@TmAhAQP[`@G`@B\Rd@^V\DFAh@YjBiBN_@BYGa@Q_@KKe@Ke@H}BpBILKf@Bl@X`@`@PN@^IlAgAx@}@Li@?IGk@MSKIUGQAe@JuBhBORMf@Dl@Vf@j@R`@ItBsBTYFWB[Gi@GMQMc@IE?c@J{BpBMNKp@Lj@Z^b@L`@IbAaAx@{@Ro@Cq@O]c@Ok@D_@VwAnA[\ENCZ@PPj@\Xb@D\OnBoBTm@@[C[Ya@a@Me@JkC`CKj@?RFXLTJHZJF@`@E`@[zAuAJOBIJe@Eq@[a@i@KI@WHKHcB~AY^EP?b@Rp@RPLDd@DDCf@[hBsBFODY?QKi@[[e@Ea@RsBpBSb@Ab@Rp@NPRHL@XE~@{@bAeAPg@Cu@Sc@]Qe@D_@X}AzA[h@Aj@DXJR\Tf@@d@YfBeBVg@@m@Qi@YSGAi@AEBm@f@mAhAY^ENAj@@JN`@`@XFB^CLGhBoB\a@FQDm@AGSg@SOOCg@BYRuAtAc@l@GNAj@Pf@DDPNTHb@Ed@c@zAaBVq@Am@Uc@c@O_@B[RkBjBW`@Cn@Tl@`@Xd@@\[fBkBVo@@k@COMUc@Qa@@g@\cB`BSd@Aj@Pf@f@Xb@Ct@o@nAuAPg@@m@EQQUg@Qi@LeBhB]b@Id@@\DNNVLJNHN@PA
34890631,669,Anyang - KwanAc Trail run,63,161,17.52,-0.0,37.413213,126.912945,37.413252,126.913674,ofsdFgawfWoGtGkCjDOf@Dz@Lr@d@dBTbAhAtDN^ZVp@X`B`Ab@NXK~@s@n@m@RMHDtAfBlDjFtAxAlAl@zBnAb@NZ@NCXMZ]jAgBjAwBpAkDPkBJi@Do@EyABe@Rg@Hi@Pc@Gc@CaB?eAL_CIi@o@aAOO_@OIMSKIAQBmAp@wAvAWPI@ICaC}EQi@mEyHUc@[[YA_@ZiAhA}EtE
32135083,670,관모산업힐(연못휴게소-정상)_Maru,63,174,0.41,30.2,37.457923,126.763059,37.455501,126.762522,e|vdFytxfWZ|A?JBFN?b@Iz@SRYAUGa@Sq@WyAOa@ECMAGBgA^SLCD?Z|@lEJFtA[\[@m@So@W{ASo@e@AiA^Of@\|A
39441063,671,춘의산 벚꽃동산 러닝업힐 by.심마루,62,275,0.45,12.5,37.508062,126.787833,37.510082,126.791638,a{udFmuzfW^Tf@F|@Kf@@JCLOj@FT?`@ML}@PL^c@`@SVm@j@Cv@Pj@Dh@EGmAZFf@Dd@@Ty@fC|@bAf@f@\tAx@b@Lf@FFA`Bf@fAj@jAV\f@`A~@?PJL`@@XX@Jd@CRFVCb@Ih@Af@@XBh@NbAf@bAXbAa@r@{@ZYREj@L`@RP?ZXr@nAI?FNJLNZn@~@Tb@bAnA~@~@^Vf@TrBt@FC?K]]sBaA_@Y{@{@o@{@Uc@_AiAOWKWUg@kAwA_@Um@Qg@Aa@DOb@e@DgAb@e@JKBg@@c@Ag@M_AIkAOqA?e@Ee@OaAi@k@i@iAo@aAu@s@Is@[}@{@gCqAgAq@a@[i@MiA?_ACe@PUl@C^K^e@@KN]hAQBg@Lu@Bm@JS_@SGm@J_@ZS@i@Ai@Ba@Ti@GaBsAw@}@Uk@Yc@Y_@]]a@yAIg@a@y@Kk@[g@I_BOk@wA{E{@{BWwAMwAKaEi@{AUg@Yc@Y[s@x@h@j@\b@Tf@Lh@TjCDbBFn@Jj@n@pBTf@d@tAl@lBLj@f@nAZ|ARf@XzANf@v@lAf@jAf@t@t@`AhAh@
22361334,672,진옥자전거캠프-불암산(불암사-석천암)(JOBC),62,93,0.47,24.5,37.658444,127.101022,37.659953,127.09665,wctdFytwfW@WDSPm@LUTcACEFUBYTgAT{ARs@PuAJ_@B]ED
29158211,673,RED_100_2,62,988,0.14,0.0,37.671251,127.114106,37.671149,127.11253,yjtdFoa`gWpCn@l@Pn@r@^@vCh@`@DbA\~A^lEtArCh@p@@dCGz@En@KPYHCPOFALSb@Gb@DXAt@El@K`A_@fAi@j@Q
37927722,674,다산 하-도 5K 달리기@StepUpBpm,61,217,5.01,0.1,37.628376,127.14527,37.6295,127.14623,uurdFy|_gWcA^IDOPa@RYHQ?MLmA`@mAX[Bk@LoBPEA_@D_@EG@GA]Ho@BSGa@G]?MCWKiAQy@SSCUKe@M]QQAa@KkA_@WM]EQIKAQKiAU_AYYKCCUM{AY]Qg@GQKc@E
38235842,675,SikSa Loop,61,2601,1.02,0.2,37.679256,126.818093,37.679193,126.818168,u`vdFyu`gWb@DnABjBPHBt@F\Ff@Ap@Jl@@b@JT@nB\n@Pz@^XHp@\tAdAj@`@XV|@l@dAx@NPbAfAj@|@RXl@n@b@XZd@d@Rd@ZfAn@|B~@^TXDt@\~ChAfAn@n@RXPfBx@jBl@bBVvBJhBE^@TAnA@t@CbA@`@C`A@r@ClC@~@E~AAVAXGN?
29743772,676,도서관 언덕,60,528,0.57,3.6,37.498692,126.792485,37.499088,126.797089,ihtdF}``gWr@PPHPLR?VD|Ad@H@@APF`@R`@BPFb@Dp@\b@Fr@VNDH?r@XH@DBbAVNHn@RNJLBj@B\HV@LJLBpACd@EbBAr@IP@TEpAa@XCZIn@KH?^KDBL?RQF?TM\_@h@_@NGHINE@DPGD@XMLAp@c@PS`@Wj@UhCuATEHGRG`Au@~@_@PMLONITYHEFWLAH@NENK\CRGVO@Cj@Mz@Yn@Y@CTKl@Qf@SjAu@p@Y\GPIl@OPITCNGTCt@WL?FIPCRID?p@Uh@]l@?tAfARH\Jd@BTBHHF?l@@LDfAFz@?XADCbACv@IhCSNCXA^GLMAKCIIKGCK?YNO^MLs@LY@o@F{@D[Di@BeABgA?gBMqAYQIIKkA{@WEa@BQHQNu@T[NK@ULQ?QDa@NcAVUJcBj@kCjAYFuAp@wA`@o@\MBKAMBOFYVW@IDAFIFALWNGJYRuCrAaAl@eCdAONOCOFq@d@MNq@f@_@Ja@RUFIDOPa@RYHQ?MLmA`@mAX[Bk@LoBPEA_@D_@EG@GA]Ho@BSGa@G]?MCWKiAQy@SSCUKe@M]QQAa@KkA_@WM]EQIKAQKiAU_AYYKCCUM{AY]Qg@GQKs@ISMKEG?MICCBCg@o@m@uA
3080455,677,작동 산5 4 Climb,60,285,0.82,6.0,37.521256,126.820637,37.517257,126.824309,o~ydF{~udWm@Qs@Jc@Q_@[M[OQECO`@g@Z]\Ub@}@hA_@Za@Ze@PoBf@_@Xa@b@[`@Ip@?nCI`Ba@fCU`@}@r@a@Vc@Lg@Fe@@g@Eg@Dc@P{B~BUb@YxAOl@i@nAWb@Mh@Jl@Nj@Z^`@Vd@Rb@X|ArAb@Lf@CjA]bAg@^WVa@Hm@VcEPg@^WlBe@d@@fAd@h@Gd@Q`@Sr@o@\a@`@WdBw@fBiA`@Qd@GnAAd@Ib@UpBa@fAe@f@M|Ca@jB}@zB{B\Wj@EnA@h@Ih@Md@OdAk@`@_@Xg@p@oAdAaCJi@?m@Oy@Em@Jq@Ri@x@{@r@oAJq@DcBHo@Po@^_@`@Ud@Qb@W\a@Fm@@q@Io@m@sAOo@Wi@w@iA]Yg@KkA\_@`@Wh@[b@}@p@_@^Ip@N`BOf@Il@Pl@n@tALh@s@lA[`@e@Ce@W]YcAo@c@Qc@Ia@Na@\g@RmAHkA[mBaAa@YYK{@p@e@D[`@Kl@Gl@Cr@Kj@c@V_@\Sl@[\g@Va@Lc@BGE
30517426,678,와우산공원 작은한바퀴,60,448,1.1,0.8,37.553235,126.929728,37.553136,126.929805,qoxdFc_wdW_@UOEe@@e@Ha@POJc@n@qBxBGT?p@Jj@?Xa@hAHj@l@rAXd@@RY`@Qh@}@p@WDGCKISi@eAm@_Ac@U?a@L]^a@Te@J{@?e@Cc@IeAi@a@Y]_@YQ_@\a@Rg@FCBUf@Kj@K`BCP_Ax@k@jA]^iChAe@F]Uc@Bc@HaAi@e@Ii@Hc@Re@`@g@z@y@hAqDvAQJu@v@KRGVCn@@jCKfAQvAWl@c@t@a@X]\a@Tg@Ne@Ec@Kc@D_@Va@RkA~@_@^k@jAKn@q@zB_@`ARzAVd@bAn@b@P~BhBf@Bb@Cd@M`@O^Wb@OVQNm@FkCL_BPi@dAa@NE`@EpBBf@HhAQb@SfAaAb@ShAY`@S`@Wz@_AbAg@`@Qd@?f@E`Aa@VIbCY`@Ud@Cr@UfASd@Eb@OZAb@Sv@w@l@u@d@Od@?b@Dd@Kf@Ad@EnAg@`@UX]l@oANk@`AuBNi@RwAAq@Gk@?q@Ng@t@u@Xe@Jm@@[^{@Ho@?cAVy@LSLI\M`@K~@g@POHq@BaAIk@Qi@OWc@cBQg@y@s@
